"repo_name","author_name","author_date","commit_message"
"v2fly/v2ray-core","Xiaokang Wang (Shelikhoo)","10/01/2024","add support for parsing some shadowsocks links (#3169)"
"v2fly/v2ray-core","风扇滑翔翼","10/01/2024","新增ECH客户端支持 (#3162)

* Add ECH support

* Use internet.DialSystem()
Why not

* Many fixes"
"v2fly/v2ray-core","Xiaokang Wang (Shelikhoo)","09/16/2024","Add Testing for meek, grpc, httpUpgrade Transport (#3160)

* Add instance management based testing

* Add testing for meek transport

* Add testing for grpc, httpupgrade transport"
"v2fly/v2ray-core","Shelikhoo","09/15/2024","update version to v5.19.0"
"v2fly/v2ray-core","dependabot[bot]","09/15/2024","Chore: bump github.com/quic-go/quic-go from 0.46.0 to 0.47.0

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.46.0 to 0.47.0.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.46.0...v0.47.0)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","09/15/2024","Update Go mod toolchain to v1.22"
"v2fly/v2ray-core","Shelikhoo","09/15/2024","Update Go version to v1.23"
"v2fly/v2ray-core","dependabot[bot]","09/15/2024","Chore: bump google.golang.org/grpc from 1.66.0 to 1.66.2

Bumps [google.golang.org/grpc](https://github.com/grpc/grpc-go) from 1.66.0 to 1.66.2.
- [Release notes](https://github.com/grpc/grpc-go/releases)
- [Commits](https://github.com/grpc/grpc-go/compare/v1.66.0...v1.66.2)

---
updated-dependencies:
- dependency-name: google.golang.org/grpc
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dyhkwong","09/09/2024","Add packetEncoding for Hysteria 2"
"v2fly/v2ray-core","Shelikhoo","09/08/2024","update version to v5.18.0"
"v2fly/v2ray-core","dyhkwong","09/08/2024","Some fixes about Hysteria 2 (#3147)

* hysteria2: remove unused code

* hysteria2: don't ignore some errors

* hysteria2: properly implement TCP request padding

* hysteria2: fix dialer reuse"
"v2fly/v2ray-core","Shelikhoo","09/07/2024","Add back tls certChainHash command"
"v2fly/v2ray-core","Shelikhoo","09/07/2024","removed unused hy2 config"
"v2fly/v2ray-core","Shelikhoo","09/07/2024","update generated protocol for grpc transport"
"v2fly/v2ray-core","Jimmy Huang","09/06/2024","Add Add Hysteria2 Protocol"
"v2fly/v2ray-core","dependabot[bot]","09/06/2024","Chore: bump google.golang.org/grpc from 1.65.0 to 1.66.0

Bumps [google.golang.org/grpc](https://github.com/grpc/grpc-go) from 1.65.0 to 1.66.0.
- [Release notes](https://github.com/grpc/grpc-go/releases)
- [Commits](https://github.com/grpc/grpc-go/compare/v1.65.0...v1.66.0)

---
updated-dependencies:
- dependency-name: google.golang.org/grpc
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","09/06/2024","Chore: bump golang.org/x/net from 0.28.0 to 0.29.0

Bumps [golang.org/x/net](https://github.com/golang/net) from 0.28.0 to 0.29.0.
- [Commits](https://github.com/golang/net/compare/v0.28.0...v0.29.0)

---
updated-dependencies:
- dependency-name: golang.org/x/net
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","09/06/2024","Chore: bump github.com/jhump/protoreflect from 1.16.0 to 1.17.0

Bumps [github.com/jhump/protoreflect](https://github.com/jhump/protoreflect) from 1.16.0 to 1.17.0.
- [Release notes](https://github.com/jhump/protoreflect/releases)
- [Commits](https://github.com/jhump/protoreflect/compare/v1.16.0...v1.17.0)

---
updated-dependencies:
- dependency-name: github.com/jhump/protoreflect
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","09/06/2024","Chore: bump golang.org/x/crypto from 0.26.0 to 0.27.0

Bumps [golang.org/x/crypto](https://github.com/golang/crypto) from 0.26.0 to 0.27.0.
- [Commits](https://github.com/golang/crypto/compare/v0.26.0...v0.27.0)

---
updated-dependencies:
- dependency-name: golang.org/x/crypto
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","09/06/2024","Adjust default build set to remove pprof from default distribution"
"v2fly/v2ray-core","sunshineplan","08/22/2024","Register pprof as a plugin"
"v2fly/v2ray-core","sunshineplan","08/20/2024","Use pprof build tag for pprof debugging"
"v2fly/v2ray-core","sunshineplan","07/01/2024","Add pprof flag for debugging"
"v2fly/v2ray-core","Shelikhoo","09/05/2024","Add AllowInsecureIfPinnedPeerCertificate option to tls security"
"v2fly/v2ray-core","Misaki Kasumi","09/02/2024","apply control func to activated sockets"
"v2fly/v2ray-core","Misaki Kasumi","09/02/2024","add more checks"
"v2fly/v2ray-core","Misaki Kasumi","08/30/2024","fix windows build"
"v2fly/v2ray-core","Misaki Kasumi","08/29/2024","Feat: add special handling for /dev/fd address

to support socket activation"
"v2fly/v2ray-core","Shelikhoo","08/24/2024","update to v5.17.1"
"v2fly/v2ray-core","Shelikhoo","08/24/2024","fix: use sync.Map in request to packet conn server"
"v2fly/v2ray-core","Shelikhoo","08/23/2024","update to v5.17.0"
"v2fly/v2ray-core","dependabot[bot]","08/23/2024","Chore: bump github.com/go-chi/chi/v5 from 5.0.12 to 5.1.0

Bumps [github.com/go-chi/chi/v5](https://github.com/go-chi/chi) from 5.0.12 to 5.1.0.
- [Release notes](https://github.com/go-chi/chi/releases)
- [Changelog](https://github.com/go-chi/chi/blob/master/CHANGELOG.md)
- [Commits](https://github.com/go-chi/chi/compare/v5.0.12...v5.1.0)

---
updated-dependencies:
- dependency-name: github.com/go-chi/chi/v5
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/23/2024","Chore: bump github.com/adrg/xdg from 0.4.0 to 0.5.0

Bumps [github.com/adrg/xdg](https://github.com/adrg/xdg) from 0.4.0 to 0.5.0.
- [Release notes](https://github.com/adrg/xdg/releases)
- [Commits](https://github.com/adrg/xdg/compare/v0.4.0...v0.5.0)

---
updated-dependencies:
- dependency-name: github.com/adrg/xdg
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/23/2024","Chore: bump github.com/pion/transport/v2 from 2.2.5 to 2.2.10

Bumps [github.com/pion/transport/v2](https://github.com/pion/transport) from 2.2.5 to 2.2.10.
- [Release notes](https://github.com/pion/transport/releases)
- [Changelog](https://github.com/pion/transport/blob/master/.goreleaser.yml)
- [Commits](https://github.com/pion/transport/compare/v2.2.5...v2.2.10)

---
updated-dependencies:
- dependency-name: github.com/pion/transport/v2
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump github.com/pion/dtls/v2 from 2.2.7 to 2.2.12

Bumps [github.com/pion/dtls/v2](https://github.com/pion/dtls) from 2.2.7 to 2.2.12.
- [Release notes](https://github.com/pion/dtls/releases)
- [Changelog](https://github.com/pion/dtls/blob/master/.goreleaser.yml)
- [Commits](https://github.com/pion/dtls/compare/v2.2.7...v2.2.12)

---
updated-dependencies:
- dependency-name: github.com/pion/dtls/v2
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump github.com/go-playground/validator/v10

Bumps [github.com/go-playground/validator/v10](https://github.com/go-playground/validator) from 10.20.0 to 10.22.0.
- [Release notes](https://github.com/go-playground/validator/releases)
- [Commits](https://github.com/go-playground/validator/compare/v10.20.0...v10.22.0)

---
updated-dependencies:
- dependency-name: github.com/go-playground/validator/v10
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump github.com/gorilla/websocket from 1.5.1 to 1.5.3

Bumps [github.com/gorilla/websocket](https://github.com/gorilla/websocket) from 1.5.1 to 1.5.3.
- [Release notes](https://github.com/gorilla/websocket/releases)
- [Commits](https://github.com/gorilla/websocket/compare/v1.5.1...v1.5.3)

---
updated-dependencies:
- dependency-name: github.com/gorilla/websocket
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump google.golang.org/protobuf from 1.34.0 to 1.34.2

Bumps google.golang.org/protobuf from 1.34.0 to 1.34.2.

---
updated-dependencies:
- dependency-name: google.golang.org/protobuf
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump google.golang.org/grpc from 1.63.2 to 1.65.0

Bumps [google.golang.org/grpc](https://github.com/grpc/grpc-go) from 1.63.2 to 1.65.0.
- [Release notes](https://github.com/grpc/grpc-go/releases)
- [Commits](https://github.com/grpc/grpc-go/compare/v1.63.2...v1.65.0)

---
updated-dependencies:
- dependency-name: google.golang.org/grpc
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump golang.org/x/net from 0.24.0 to 0.28.0

Bumps [golang.org/x/net](https://github.com/golang/net) from 0.24.0 to 0.28.0.
- [Commits](https://github.com/golang/net/compare/v0.24.0...v0.28.0)

---
updated-dependencies:
- dependency-name: golang.org/x/net
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump golang.org/x/sys from 0.19.0 to 0.24.0

Bumps [golang.org/x/sys](https://github.com/golang/sys) from 0.19.0 to 0.24.0.
- [Commits](https://github.com/golang/sys/compare/v0.19.0...v0.24.0)

---
updated-dependencies:
- dependency-name: golang.org/x/sys
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","08/22/2024","fix packetconn assembler does not close incoming packet processor"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump github.com/refraction-networking/utls from 1.6.5 to 1.6.7

Bumps [github.com/refraction-networking/utls](https://github.com/refraction-networking/utls) from 1.6.5 to 1.6.7.
- [Release notes](https://github.com/refraction-networking/utls/releases)
- [Commits](https://github.com/refraction-networking/utls/compare/v1.6.5...v1.6.7)

---
updated-dependencies:
- dependency-name: github.com/refraction-networking/utls
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump github.com/quic-go/quic-go from 0.43.0 to 0.46.0

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.43.0 to 0.46.0.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.43.0...v0.46.0)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","08/22/2024","Chore: bump github.com/miekg/dns from 1.1.59 to 1.1.62

Bumps [github.com/miekg/dns](https://github.com/miekg/dns) from 1.1.59 to 1.1.62.
- [Changelog](https://github.com/miekg/dns/blob/master/Makefile.release)
- [Commits](https://github.com/miekg/dns/compare/v1.1.59...v1.1.62)

---
updated-dependencies:
- dependency-name: github.com/miekg/dns
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Xiaokang Wang (Shelikhoo)","08/22/2024","Add (Experimental) Meyka Building Blocks to request Transport (#3120)

* add packetconn assembler

* let kcp use environment dependency injection

* Add destination override to simplified setting

* add dtls dialer

* add dtls listener

* add dtls to default

* fix bugs

* add debug options to freedom outbound

* fix kcp test failure for transport environment"
"v2fly/v2ray-core","unknowndevQwQ","08/21/2024","style: remove random trailing spaces

更改配置文件时在 config.json 发现一个，顺便看到 debina 更改日志里也有一个。"
"v2fly/v2ray-core","Kaede Akino","08/08/2024","feat: check the network is TCP before set MPTCP

This actually won't have any impact"
"v2fly/v2ray-core","Kaede Akino","08/08/2024","feat: add MPTCP support"
"v2fly/v2ray-core","dyhkwong","06/23/2024","Fix `transportcommon.ListenWithSecuritySettings`"
"v2fly/v2ray-core","povsister","08/03/2024","fix fallbackTag missing on leastping balancer

This fix fallbackTag not working when balancer type is set to ""leastping"""
"v2fly/v2ray-core","dyhkwong","08/03/2024","Fix HTTP2 proxy client with uTLS"
"v2fly/v2ray-core","mkmark","07/18/2024","feat: packet_encoding for v4 config"
"v2fly/v2ray-core","Vigilans","03/08/2024","Support ""services"" root config in cfgv4"
"v2fly/v2ray-core","Vigilans","05/24/2024","Do not include index in when adding slice to tree path"
"v2fly/v2ray-core","Vigilans","05/07/2024","Fix DNS servers with same tag wrongly merged"
"v2fly/v2ray-core","dyhkwong","05/19/2024","Always use a DNS Message ID of 0 for DoH and DoQ"
"v2fly/v2ray-core","Shelikhoo","05/04/2024","Add pie build mode to all binary builds"
"v2fly/v2ray-core","dyhkwong","03/14/2024","Fix ss2022 auth reader size overflow"
"v2fly/v2ray-core","dyhkwong","11/24/2023","fix shadowsocks2022 non-EIH UDP panic"
"v2fly/v2ray-core","Shelikhoo","05/04/2024","Add timeout for http request roundtripper"
"v2fly/v2ray-core","Shelikhoo","05/03/2024","updated version to v5.16.1"
"v2fly/v2ray-core","Shelikhoo","05/03/2024","update version to v5.16.0"
"v2fly/v2ray-core","dependabot[bot]","05/02/2024","Chore: bump golang.org/x/sync from 0.6.0 to 0.7.0

Bumps [golang.org/x/sync](https://github.com/golang/sync) from 0.6.0 to 0.7.0.
- [Commits](https://github.com/golang/sync/compare/v0.6.0...v0.7.0)

---
updated-dependencies:
- dependency-name: golang.org/x/sync
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","05/02/2024","Chore: bump github.com/pion/transport/v2 from 2.2.4 to 2.2.5

Bumps [github.com/pion/transport/v2](https://github.com/pion/transport) from 2.2.4 to 2.2.5.
- [Release notes](https://github.com/pion/transport/releases)
- [Changelog](https://github.com/pion/transport/blob/master/.goreleaser.yml)
- [Commits](https://github.com/pion/transport/compare/v2.2.4...v2.2.5)

---
updated-dependencies:
- dependency-name: github.com/pion/transport/v2
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","05/02/2024","Chore: bump lukechampine.com/blake3 from 1.2.2 to 1.3.0

Bumps [lukechampine.com/blake3](https://github.com/lukechampine/blake3) from 1.2.2 to 1.3.0.
- [Commits](https://github.com/lukechampine/blake3/compare/v1.2.2...v1.3.0)

---
updated-dependencies:
- dependency-name: lukechampine.com/blake3
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","05/02/2024","Chore: bump github.com/refraction-networking/utls from 1.6.4 to 1.6.5

Bumps [github.com/refraction-networking/utls](https://github.com/refraction-networking/utls) from 1.6.4 to 1.6.5.
- [Release notes](https://github.com/refraction-networking/utls/releases)
- [Commits](https://github.com/refraction-networking/utls/compare/v1.6.4...v1.6.5)

---
updated-dependencies:
- dependency-name: github.com/refraction-networking/utls
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","05/01/2024","Chore: bump github.com/quic-go/quic-go from 0.42.0 to 0.43.0

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.42.0 to 0.43.0.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.42.0...v0.43.0)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","05/01/2024","Chore: bump google.golang.org/protobuf

Bumps google.golang.org/protobuf from 1.33.1-0.20240408130810-98873a205002 to 1.34.0.

---
updated-dependencies:
- dependency-name: google.golang.org/protobuf
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/30/2024","Chore: bump github.com/go-playground/validator/v10

Bumps [github.com/go-playground/validator/v10](https://github.com/go-playground/validator) from 10.19.0 to 10.20.0.
- [Release notes](https://github.com/go-playground/validator/releases)
- [Commits](https://github.com/go-playground/validator/compare/v10.19.0...v10.20.0)

---
updated-dependencies:
- dependency-name: github.com/go-playground/validator/v10
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/28/2024","Chore: bump lukechampine.com/blake3 from 1.2.1 to 1.2.2

Bumps [lukechampine.com/blake3](https://github.com/lukechampine/blake3) from 1.2.1 to 1.2.2.
- [Commits](https://github.com/lukechampine/blake3/compare/v1.2.1...v1.2.2)

---
updated-dependencies:
- dependency-name: lukechampine.com/blake3
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/28/2024","Chore: bump golang.org/x/net from 0.22.0 to 0.24.0

Bumps [golang.org/x/net](https://github.com/golang/net) from 0.22.0 to 0.24.0.
- [Commits](https://github.com/golang/net/compare/v0.22.0...v0.24.0)

---
updated-dependencies:
- dependency-name: golang.org/x/net
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/28/2024","Chore: bump google.golang.org/grpc from 1.62.1 to 1.63.2

Bumps [google.golang.org/grpc](https://github.com/grpc/grpc-go) from 1.62.1 to 1.63.2.
- [Release notes](https://github.com/grpc/grpc-go/releases)
- [Commits](https://github.com/grpc/grpc-go/compare/v1.62.1...v1.63.2)

---
updated-dependencies:
- dependency-name: google.golang.org/grpc
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/28/2024","Chore: bump github.com/jhump/protoreflect from 1.15.6 to 1.16.0

Bumps [github.com/jhump/protoreflect](https://github.com/jhump/protoreflect) from 1.15.6 to 1.16.0.
- [Release notes](https://github.com/jhump/protoreflect/releases)
- [Commits](https://github.com/jhump/protoreflect/compare/v1.15.6...v1.16.0)

---
updated-dependencies:
- dependency-name: github.com/jhump/protoreflect
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/28/2024","Chore: bump github.com/refraction-networking/utls from 1.6.3 to 1.6.4

Bumps [github.com/refraction-networking/utls](https://github.com/refraction-networking/utls) from 1.6.3 to 1.6.4.
- [Release notes](https://github.com/refraction-networking/utls/releases)
- [Commits](https://github.com/refraction-networking/utls/compare/v1.6.3...v1.6.4)

---
updated-dependencies:
- dependency-name: github.com/refraction-networking/utls
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","04/28/2024","Chore: bump github.com/miekg/dns from 1.1.58 to 1.1.59

Bumps [github.com/miekg/dns](https://github.com/miekg/dns) from 1.1.58 to 1.1.59.
- [Changelog](https://github.com/miekg/dns/blob/master/Makefile.release)
- [Commits](https://github.com/miekg/dns/compare/v1.1.58...v1.1.59)

---
updated-dependencies:
- dependency-name: github.com/miekg/dns
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","04/23/2024","Add Keep-Alive to removed headers in RemoveHopByHopHeaders"
"v2fly/v2ray-core","Shelikhoo","04/18/2024","Update version to v5.15.3"
"v2fly/v2ray-core","dependabot[bot]","04/18/2024","Chore: bump github.com/quic-go/quic-go from 0.41.0 to 0.42.0

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.41.0 to 0.42.0.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.41.0...v0.42.0)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","04/18/2024","Update version to v5.15.2"
"v2fly/v2ray-core","Qusic","03/20/2024","fix multiarch buildah command"
"v2fly/v2ray-core","Shelikhoo","03/16/2024","Update to v5.15.1"
"v2fly/v2ray-core","Shelikhoo","03/16/2024","Fix lint in main/commands/all/verify.go"
"v2fly/v2ray-core","Shelikhoo","03/16/2024","Fix tls maxmin version config"
"v2fly/v2ray-core","Shelikhoo","03/16/2024","Fix Registry name detection"
"v2fly/v2ray-core","Shelikhoo","03/16/2024","Add DelayAuthWrite to socks client"
"v2fly/v2ray-core","Shelikhoo","03/15/2024","Update version to v5.15.0"
"v2fly/v2ray-core","Shelikhoo","03/15/2024","Add support to allow tls=0 in vmess:// subscription"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump github.com/jhump/protoreflect from 1.15.3 to 1.15.6

Bumps [github.com/jhump/protoreflect](https://github.com/jhump/protoreflect) from 1.15.3 to 1.15.6.
- [Release notes](https://github.com/jhump/protoreflect/releases)
- [Commits](https://github.com/jhump/protoreflect/compare/v1.15.3...v1.15.6)

---
updated-dependencies:
- dependency-name: github.com/jhump/protoreflect
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump github.com/go-chi/chi/v5 from 5.0.10 to 5.0.12

Bumps [github.com/go-chi/chi/v5](https://github.com/go-chi/chi) from 5.0.10 to 5.0.12.
- [Release notes](https://github.com/go-chi/chi/releases)
- [Changelog](https://github.com/go-chi/chi/blob/master/CHANGELOG.md)
- [Commits](https://github.com/go-chi/chi/compare/v5.0.10...v5.0.12)

---
updated-dependencies:
- dependency-name: github.com/go-chi/chi/v5
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump github.com/refraction-networking/utls from 1.5.4 to 1.6.3

Bumps [github.com/refraction-networking/utls](https://github.com/refraction-networking/utls) from 1.5.4 to 1.6.3.
- [Release notes](https://github.com/refraction-networking/utls/releases)
- [Commits](https://github.com/refraction-networking/utls/compare/v1.5.4...v1.6.3)

---
updated-dependencies:
- dependency-name: github.com/refraction-networking/utls
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump golang.org/x/net from 0.19.0 to 0.22.0

Bumps [golang.org/x/net](https://github.com/golang/net) from 0.19.0 to 0.22.0.
- [Commits](https://github.com/golang/net/compare/v0.19.0...v0.22.0)

---
updated-dependencies:
- dependency-name: golang.org/x/net
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump google.golang.org/grpc from 1.59.0 to 1.62.1

Bumps [google.golang.org/grpc](https://github.com/grpc/grpc-go) from 1.59.0 to 1.62.1.
- [Release notes](https://github.com/grpc/grpc-go/releases)
- [Commits](https://github.com/grpc/grpc-go/compare/v1.59.0...v1.62.1)

---
updated-dependencies:
- dependency-name: google.golang.org/grpc
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump github.com/go-playground/validator/v10

Bumps [github.com/go-playground/validator/v10](https://github.com/go-playground/validator) from 10.16.0 to 10.19.0.
- [Release notes](https://github.com/go-playground/validator/releases)
- [Commits](https://github.com/go-playground/validator/compare/v10.16.0...v10.19.0)

---
updated-dependencies:
- dependency-name: github.com/go-playground/validator/v10
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/15/2024","Chore: bump github.com/golang/protobuf from 1.5.3 to 1.5.4

Bumps [github.com/golang/protobuf](https://github.com/golang/protobuf) from 1.5.3 to 1.5.4.
- [Release notes](https://github.com/golang/protobuf/releases)
- [Commits](https://github.com/golang/protobuf/compare/v1.5.3...v1.5.4)

---
updated-dependencies:
- dependency-name: github.com/golang/protobuf
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","03/14/2024","Chore: bump github.com/miekg/dns from 1.1.57 to 1.1.58

Bumps [github.com/miekg/dns](https://github.com/miekg/dns) from 1.1.57 to 1.1.58.
- [Changelog](https://github.com/miekg/dns/blob/master/Makefile.release)
- [Commits](https://github.com/miekg/dns/compare/v1.1.57...v1.1.58)

---
updated-dependencies:
- dependency-name: github.com/miekg/dns
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","03/13/2024","Fix coding style lints"
"v2fly/v2ray-core","Shelikhoo","03/13/2024","Fix unsafe math rand usage"
"v2fly/v2ray-core","Shelikhoo","03/13/2024","Add MaxMin TLS version support in TLS Setting"
"v2fly/v2ray-core","Shelikhoo","03/11/2024","Allow setting permission on CopyFile helper"
"v2fly/v2ray-core","Qusic","12/13/2023","image tags and timestamp"
"v2fly/v2ray-core","dependabot[bot]","03/14/2024","Chore: bump golang.org/x/crypto from 0.17.0 to 0.21.0

Bumps [golang.org/x/crypto](https://github.com/golang/crypto) from 0.17.0 to 0.21.0.
- [Commits](https://github.com/golang/crypto/compare/v0.17.0...v0.21.0)

---
updated-dependencies:
- dependency-name: golang.org/x/crypto
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","karelrooted","10/09/2023","Add GeoDomain to DNS Nameserver in JSONv5"
"v2fly/v2ray-core","Mark Ma","03/10/2024","feat: RandomStrategy AliveOnly (#2850)

* feat: strategy_randomalive

* feat: RandomStrategy AliveOnly

* fix: unobserved candidate not alive

* fix: StrategySettings nil panic

* fix: TestRouterConfig

* fix: alive_only typo"
